target,start time (UTC),end time (UTC),duration (minutes),ra,dec,configuration,start_time_mjd,block_number,ra_hr
22_34_dither,2026-07-20 09:37:33.729,2026-07-20 09:39:13.729,1.666666666666714,49.62941176900585,-10.519480519480515,{'dither': True},61241.401084826386,19,3.308627451267057
20_34_dither,2026-07-20 09:39:13.729,2026-07-20 09:40:53.729,1.666666666666714,44.89256966374269,-10.519480519480515,{'dither': True},61241.402242233795,19,2.992837977582847
18_34_dither,2026-07-20 09:40:53.729,2026-07-20 09:42:33.729,1.666666666666714,40.155727558479526,-10.519480519480515,{'dither': True},61241.4033996412,19,2.677048503898636
16_34_dither,2026-07-20 09:42:33.729,2026-07-20 09:44:13.729,1.666666666666714,35.41888545321637,-10.519480519480515,{'dither': True},61241.40455704861,19,2.361259030214425
14_34_dither,2026-07-20 09:44:13.729,2026-07-20 09:45:53.729,1.666666666666714,30.682043347953215,-10.519480519480515,{'dither': True},61241.40571445602,19,2.0454695565302146
12_36_dither,2026-07-20 09:45:53.729,2026-07-20 09:47:33.729,1.666666666666714,25.759442728758167,-5.84415584415585,{'dither': True},61241.40687186342,19,1.7172961819172115
14_36_dither,2026-07-20 09:47:33.729,2026-07-20 09:49:13.729,1.666666666666714,30.465325081699344,-5.84415584415585,{'dither': True},61241.40802927083,19,2.03102167211329
16_36_dither,2026-07-20 09:49:13.729,2026-07-20 09:50:53.729,1.666666666666714,35.171207434640515,-5.84415584415585,{'dither': True},61241.40918667824,19,2.344747162309368
18_36_dither,2026-07-20 09:50:53.729,2026-07-20 09:52:33.729,1.666666666666714,39.87708978758169,-5.84415584415585,{'dither': True},61241.41034408565,19,2.6584726525054463
20_36_dither,2026-07-20 09:52:33.729,2026-07-20 09:54:13.729,1.666666666666714,44.58297214052287,-5.84415584415585,{'dither': True},61241.41150149306,19,2.9721981427015254
18_38_dither,2026-07-20 09:54:13.729,2026-07-20 09:55:53.729,1.666666666666714,39.602070689033184,-1.16883116883117,{'dither': True},61241.412658900466,19,2.640138045935546
16_38_dither,2026-07-20 09:55:53.729,2026-07-20 09:57:33.729,1.666666666666714,34.92674601370851,-1.16883116883117,{'dither': True},61241.41381630787,19,2.3284497342472346
14_38_dither,2026-07-20 09:57:33.729,2026-07-20 09:59:13.729,1.666666666666714,30.25142133838384,-1.16883116883117,{'dither': True},61241.41497371528,19,2.0167614225589228
12_38_dither,2026-07-20 09:59:13.729,2026-07-20 10:00:53.729,1.666666666666714,25.576096663059165,-1.16883116883117,{'dither': True},61241.416131122685,19,1.7050731108706112
12_40_dither,2026-07-20 10:00:53.729,2026-07-20 10:02:33.729,1.666666666666714,25.576096663059165,3.5064935064934972,{'dither': True},61241.417288530094,19,1.7050731108706112
14_40_dither,2026-07-20 10:02:33.729,2026-07-20 10:04:13.729,1.666666666666714,30.25142133838384,3.5064935064934972,{'dither': True},61241.4184459375,19,2.0167614225589228
16_40_dither,2026-07-20 10:04:13.729,2026-07-20 10:05:53.729,1.666666666666714,34.92674601370851,3.5064935064934972,{'dither': True},61241.419603344904,19,2.3284497342472346
18_40_dither,2026-07-20 10:05:53.729,2026-07-20 10:07:33.729,1.666666666666714,39.602070689033184,3.5064935064934972,{'dither': True},61241.42076075231,19,2.640138045935546
Unused Time,2026-07-20 10:07:33.729,2026-07-20 10:10:43.260,3.158836240568137,,,,61241.42191815972,19,
