ra_deg,dec_deg,Field Name,l,b,program_id,last_scheduled_mjd
246.3157894736842,-43.24675324675325,78_20,338.86202725586674,4.220387568373087,1,0.0
252.6315789473684,-43.24675324675325,80_20,341.93993563368014,0.7995898287161749,1,0.0
258.9473684210526,-43.24675324675325,82_20,344.745666930644,-2.8456011824604044,1,0.0
265.2631578947368,-43.24675324675325,84_20,347.28535854731484,-6.686346898436584,1,0.0
271.57894736842104,-43.24675324675325,86_20,349.56481100122164,-10.696253872396607,1,0.0
277.89473684210526,-43.24675324675325,88_20,351.587849194055,-14.851221797134766,1,0.0
284.2105263157895,-43.24675324675325,90_20,353.3547658102573,-19.129150598162607,1,0.0
290.5263157894737,-43.24675324675325,92_20,354.8606716587772,-23.50953753069162,1,0.0
296.84210526315786,-43.24675324675325,94_20,356.09351766993854,-27.972969770438194,1,0.0
303.1578947368421,-43.24675324675325,96_20,357.0314606147247,-32.500488408877494,1,0.0
309.4736842105263,-43.24675324675325,98_20,357.63908559356895,-37.07276030244686,1,0.0
315.7894736842105,-43.24675324675325,100_20,357.86172021451773,-41.66893316815923,1,0.0
322.10526315789474,-43.24675324675325,102_20,357.61659260506184,-46.26494393299515,1,0.0
328.42105263157896,-43.24675324675325,104_20,356.7787710238702,-50.83085605584415,1,0.0
334.7368421052632,-43.24675324675325,106_20,355.15856258038906,-55.32643136968773,1,0.0
341.05263157894734,-43.24675324675325,108_20,352.4656322964189,-59.69343854392537,1,0.0
347.36842105263156,-43.24675324675325,110_20,348.2561240150085,-63.8419636486304,1,0.0
353.6842105263158,-43.24675324675325,112_20,341.8750652889671,-67.62648215647678,1,0.0
0.0,-38.57142857142857,0_22,342.93648720237064,-74.29538775132615,1,0.0
5.9016393442622945,-38.57142857142857,2_22,328.1591593965394,-77.16081807210539,1,0.0
11.803278688524589,-38.57142857142857,4_22,307.0853589282796,-78.52273177179413,1,0.0
17.704918032786885,-38.57142857142857,6_22,284.6305611387216,-77.85960638957116,1,0.0
23.606557377049178,-38.57142857142857,8_22,267.46599987453044,-75.44735758700787,1,0.0
29.50819672131147,-38.57142857142857,10_22,256.53610973801324,-71.98075405537699,1,0.0
35.40983606557377,-38.57142857142857,12_22,249.89729778018025,-67.95990275609867,1,0.0
41.31147540983606,-38.57142857142857,14_22,245.88461519406403,-63.64727654020842,1,0.0
47.213114754098356,-38.57142857142857,16_22,243.49952879067683,-59.17654584735204,1,0.0
53.11475409836065,-38.57142857142857,18_22,242.1725494794684,-54.62028156261283,1,0.0
59.01639344262294,-38.57142857142857,20_22,241.5720664698144,-50.0215641353197,1,0.0
64.91803278688525,-38.57142857142857,22_22,241.49815903333203,-45.408537433602035,1,0.0
70.81967213114754,-38.57142857142857,24_22,241.82644634503947,-40.80146177368032,1,0.0
76.72131147540983,-38.57142857142857,26_22,242.4778481426615,-36.2163705832149,1,0.0
82.62295081967213,-38.57142857142857,28_22,243.4017122184427,-31.66710918267015,1,0.0
88.52459016393442,-38.57142857142857,30_22,244.56603575072023,-27.16656379950314,1,0.0
94.42622950819671,-38.57142857142857,32_22,245.95158812641048,-22.727468867475178,1,0.0
100.327868852459,-38.57142857142857,34_22,247.54825258093888,-18.36298899873963,1,0.0
106.2295081967213,-38.57142857142857,36_22,249.35266101203248,-14.087179292293225,1,0.0
112.1311475409836,-38.57142857142857,38_22,251.36658633616716,-9.915379539375781,1,0.0
118.03278688524588,-38.57142857142857,40_22,253.59576174900965,-5.864570284352979,1,0.0
123.93442622950819,-38.57142857142857,42_22,256.04890440618345,-1.9537001242659067,1,0.0
129.8360655737705,-38.57142857142857,44_22,258.7367771062901,1.7960218410140338,1,0.0
135.73770491803276,-38.57142857142857,46_22,261.6711504288302,5.360890121450871,1,0.0
141.63934426229508,-38.57142857142857,48_22,264.863546208281,8.714562604137017,1,0.0
147.54098360655738,-38.57142857142857,50_22,268.32366606048186,11.82807411621984,1,0.0
153.44262295081967,-38.57142857142857,52_22,272.0574518382096,14.670080179941088,1,0.0
159.34426229508196,-38.57142857142857,54_22,276.0648048558268,17.20741893655995,1,0.0
165.24590163934425,-38.57142857142857,56_22,280.3371188198425,19.4060742146477,1,0.0
171.14754098360655,-38.57142857142857,58_22,284.85495157093845,21.23258848582854,1,0.0
177.04918032786884,-38.57142857142857,60_22,289.5863335666516,22.65590063804112,1,0.0
182.95081967213113,-38.57142857142857,62_22,294.486305889296,23.649471517654728,1,0.0
188.85245901639342,-38.57142857142857,64_22,299.49819588594,24.193433620535636,1,0.0
194.75409836065575,-38.57142857142857,66_22,304.5568122473411,24.276407933820927,1,0.0
200.655737704918,-38.57142857142857,68_22,309.59322684636516,23.896626257731825,1,0.0
206.55737704918033,-38.57142857142857,70_22,314.5403004696453,23.062111008586882,1,0.0
212.4590163934426,-38.57142857142857,72_22,319.33784887188403,21.789871126008507,1,0.0
218.3606557377049,-38.57142857142857,74_22,323.9364732187096,20.10429562707574,1,0.0
224.2622950819672,-38.57142857142857,76_22,328.29952599853056,18.035079399794537,1,0.0
230.1639344262295,-38.57142857142857,78_22,332.40322430107796,15.61505257411168,1,0.0
236.06557377049177,-38.57142857142857,80_22,336.2353298725649,12.878217339055153,1,0.0
241.96721311475406,-38.57142857142857,82_22,339.7929839341872,9.858174919078387,1,0.0
247.86885245901638,-38.57142857142857,84_22,343.08024287347024,6.587004144851019,1,0.0
253.77049180327867,-38.57142857142857,86_22,346.10570481555965,3.094564454924877,1,0.0
259.672131147541,-38.57142857142857,88_22,348.88043927111573,-0.5918514181560667,1,0.0
265.57377049180326,-38.57142857142857,90_22,351.41628680509274,-4.447603799013201,1,0.0
271.4754098360655,-38.57142857142857,92_22,353.72449920275193,-8.45061319622083,1,0.0
277.37704918032784,-38.57142857142857,94_22,355.8146360871496,-12.581153193767245,1,0.0
283.27868852459017,-38.57142857142857,96_22,357.69360574425366,-16.821574892715464,1,0.0
289.18032786885243,-38.57142857142857,98_22,359.3647196344824,-21.15599059916409,1,0.0
295.08196721311475,-38.57142857142857,100_22,0.8266066656263346,-25.569928306498923,1,0.0
300.983606557377,-38.57142857142857,102_22,2.0717892295915923,-30.04995327260771,1,0.0
306.88524590163934,-38.57142857142857,104_22,3.084637262206187,-34.583236033573414,1,0.0
312.7868852459016,-38.57142857142857,106_22,3.8382534173779104,-39.15702276064505,1,0.0
318.6885245901639,-38.57142857142857,108_22,4.289533149312423,-43.75792498904525,1,0.0
324.59016393442624,-38.57142857142857,110_22,4.371048193889748,-48.37087309683045,1,0.0
330.4918032786885,-38.57142857142857,112_22,3.977226442263234,-52.97743115471474,1,0.0
336.3934426229508,-38.57142857142857,114_22,2.939918805266262,-57.55285558270563,1,0.0
342.2950819672131,-38.57142857142857,116_22,0.983563732968876,-62.06056489496633,1,0.0
348.1967213114754,-38.57142857142857,118_22,357.6406309136053,-66.44099044220485,1,0.0
354.0983606557377,-38.57142857142857,120_22,352.0944055352961,-70.58771630962536,1,0.0
0.0,-33.896103896103895,0_24,358.3532477969686,-77.03402115340522,1,0.0
5.5813953488372094,-33.896103896103895,2_24,343.948523037711,-80.77978130306103,1,0.0
11.162790697674419,-33.896103896103895,4_24,314.6957997221064,-83.07646350269948,1,0.0
16.744186046511626,-33.896103896103895,6_24,277.5853591389254,-82.45169640246048,1,0.0
22.325581395348838,-33.896103896103895,8_24,254.9512511172561,-79.4115744820588,1,0.0
27.906976744186046,-33.896103896103895,10_24,244.1931589913276,-75.39820196118546,1,0.0
33.48837209302325,-33.896103896103895,12_24,238.850078365066,-71.02588765905679,1,0.0
39.06976744186046,-33.896103896103895,14_24,236.08384864205925,-66.50205681457103,1,0.0
44.651162790697676,-33.896103896103895,16_24,234.70090358191132,-61.90875003694601,1,0.0
50.23255813953488,-33.896103896103895,18_24,234.14408905858497,-57.2850154398607,1,0.0
55.81395348837209,-33.896103896103895,20_24,234.12627042308918,-52.65275837791538,1,0.0
61.395348837209305,-33.896103896103895,22_24,234.48778758621256,-48.02622328178368,1,0.0
66.9767441860465,-33.896103896103895,24_24,235.13497875240282,-43.41599427173596,1,0.0
72.55813953488371,-33.896103896103895,26_24,236.01110896019787,-38.83089896743169,1,0.0
78.13953488372093,-33.896103896103895,28_24,237.08153515813544,-34.27902115190634,1,0.0
83.72093023255813,-33.896103896103895,30_24,238.3256546625507,-29.76830428041156,1,0.0
89.30232558139535,-33.896103896103895,32_24,239.7323136663851,-25.306958143299997,1,0.0
94.88372093023256,-33.896103896103895,34_24,241.29708310610448,-20.90377038325962,1,0.0
100.46511627906976,-33.896103896103895,36_24,243.02058811973845,-16.568375316267172,1,0.0
106.04651162790698,-33.896103896103895,38_24,244.90744890350538,-12.311508756605704,1,0.0
111.62790697674419,-33.896103896103895,40_24,246.9655755852248,-8.145264857301193,1,0.0
117.2093023255814,-33.896103896103895,42_24,249.2056531027735,-4.083362922861686,1,0.0
122.79069767441861,-33.896103896103895,44_24,251.6406975613839,-0.14142546452384425,1,0.0
128.37209302325581,-33.896103896103895,46_24,254.28558424314792,3.6627385564842845,1,0.0
133.953488372093,-33.896103896103895,48_24,257.15645072091945,7.3088608129572945,1,0.0
139.53488372093022,-33.896103896103895,50_24,260.2698743198131,10.773979327414471,1,0.0
145.11627906976742,-33.896103896103895,52_24,263.64171981787706,14.032287919001691,1,0.0
150.69767441860463,-33.896103896103895,54_24,267.28556233491736,17.05513478164316,1,0.0
156.27906976744185,-33.896103896103895,56_24,271.21062815650754,19.81125653801086,1,0.0
161.86046511627904,-33.896103896103895,58_24,275.4192825031762,22.26734893914579,1,0.0
167.44186046511626,-33.896103896103895,60_24,279.90424355696507,24.389072307997523,1,0.0
173.02325581395348,-33.896103896103895,62_24,284.6459112817074,26.14255319330341,1,0.0
178.6046511627907,-33.896103896103895,64_24,289.6104191326996,27.496359898478225,1,0.0
184.1860465116279,-33.896103896103895,66_24,294.7491414628592,28.423799014129756,1,0.0
189.7674418604651,-33.896103896103895,68_24,300.0002832170005,28.905231081582773,1,0.0
195.34883720930233,-33.896103896103895,70_24,305.2927580981942,28.929995296518698,1,0.0
200.93023255813952,-33.896103896103895,72_24,310.5519031118575,28.497534339240975,1,0.0
206.51162790697674,-33.896103896103895,74_24,315.705946216271,27.617454743280877,1,0.0
212.09302325581396,-33.896103896103895,76_24,320.69186330722584,26.308508096805056,1,0.0
217.67441860465115,-33.896103896103895,78_24,325.45948911366264,24.596734375016812,1,0.0
223.25581395348837,-33.896103896103895,80_24,329.9733544300569,22.5131676256584,1,0.0
228.83720930232556,-33.896103896103895,82_24,334.2123929511919,20.09152030922369,1,0.0
234.4186046511628,-33.896103896103895,84_24,338.16811435090443,17.366163088409763,1,0.0
239.99999999999997,-33.896103896103895,86_24,341.84197838597856,14.370568957510532,1,0.0
245.58139534883722,-33.896103896103895,88_24,345.2425985119462,11.13625611849622,1,0.0
251.1627906976744,-33.896103896103895,90_24,348.38318815193077,7.692174751856509,1,0.0
256.74418604651163,-33.896103896103895,92_24,351.27944910178263,4.064441631250027,1,0.0
262.3255813953488,-33.896103896103895,94_24,353.94794406774867,0.2763206251291354,1,0.0
267.906976744186,-33.896103896103895,96_24,356.40490271027534,-3.6516393204028064,1,0.0
273.48837209302326,-33.896103896103895,98_24,358.66536850450956,-7.701376429958606,1,0.0
279.06976744186045,-33.896103896103895,100_24,0.7425824413141513,-11.857045727088257,1,0.0
284.65116279069764,-33.896103896103895,102_24,2.6475022386856573,-16.104735963063355,1,0.0
290.23255813953483,-33.896103896103895,104_24,4.3883602882236685,-20.432190564300498,1,0.0
295.8139534883721,-33.896103896103895,106_24,5.970161452865472,-24.828539547791024,1,0.0
301.39534883720927,-33.896103896103895,108_24,7.3940052438051245,-29.284041865051808,1,0.0
306.9767441860465,-33.896103896103895,110_24,8.656075080497025,-33.78983096325452,1,0.0
312.5581395348837,-33.896103896103895,112_24,9.746050675792784,-38.337648570109515,1,0.0
318.13953488372096,-33.896103896103895,114_24,10.644527935523914,-42.91953974853047,1,0.0
323.7209302325581,-33.896103896103895,116_24,11.318686751180369,-47.527460198836714,1,0.0
329.30232558139534,-33.896103896103895,118_24,11.71472980095564,-52.152701445262885,1,0.0
334.8837209302325,-33.896103896103895,120_24,11.744032867972807,-56.78493857101613,1,0.0
340.4651162790698,-33.896103896103895,122_24,11.256201894906132,-61.410461282263746,1,0.0
346.04651162790697,-33.896103896103895,124_24,9.982607202436927,-66.00850193322417,1,0.0
351.6279069767442,-33.896103896103895,126_24,7.406847917178652,-70.54265176749465,1,0.0
357.2093023255814,-33.896103896103895,128_24,2.4354460382384624,-74.93783631585436,1,0.0
0.0,-29.220779220779225,0_26,19.47041719186207,-78.47906963134284,1,0.0
5.294117647058823,-29.220779220779225,2_26,13.747949741697697,-83.01214111608641,1,0.0
10.588235294117647,-29.220779220779225,4_26,346.1362420672268,-87.10409749462436,1,0.0
15.882352941176471,-29.220779220779225,6_26,251.77947401204923,-86.61215601976306,1,0.0
21.176470588235293,-29.220779220779225,8_26,230.80050593970952,-82.37779701249964,1,0.0
26.47058823529412,-29.220779220779225,10_26,226.00429054838054,-77.82796615812808,1,0.0
31.764705882352942,-29.220779220779225,12_26,224.5194766925849,-73.22250251021163,1,0.0
37.05882352941177,-29.220779220779225,14_26,224.2317131749422,-68.60342415305145,1,0.0
42.35294117647059,-29.220779220779225,16_26,224.51716229190527,-63.98481371540929,1,0.0
47.64705882352941,-29.220779220779225,18_26,225.12999561235327,-59.37389108150985,1,0.0
52.94117647058824,-29.220779220779225,20_26,225.95594729027766,-54.77563582995904,1,0.0
58.23529411764706,-29.220779220779225,22_26,226.93644441981687,-50.194232452394765,1,0.0
63.529411764705884,-29.220779220779225,24_26,228.03995051531842,-45.63364729546024,1,0.0
68.8235294117647,-29.220779220779225,26_26,229.24951826421616,-41.09791373830477,1,0.0
74.11764705882354,-29.220779220779225,28_26,230.556812884056,-36.59130702971575,1,0.0
79.41176470588236,-29.220779220779225,30_26,231.9590267011798,-32.11847653009245,1,0.0
84.70588235294117,-29.220779220779225,32_26,233.45720506372848,-27.684564668966395,1,0.0
90.0,-29.220779220779225,34_26,235.0553124613498,-23.295327342622148,1,0.0
95.29411764705883,-29.220779220779225,36_26,236.75971020719817,-18.957264466650216,1,0.0
100.58823529411765,-29.220779220779225,38_26,238.57887295834442,-14.677766752431511,1,0.0
105.88235294117648,-29.220779220779225,40_26,240.52324580988096,-10.465283465717588,1,0.0
111.1764705882353,-29.220779220779225,42_26,242.6051794548002,-6.3295150066290855,1,0.0
116.47058823529412,-29.220779220779225,44_26,244.8388963670532,-2.2816330334030526,1,0.0
121.76470588235296,-29.220779220779225,46_26,247.2404442916612,1.6654710021231829,1,0.0
127.05882352941177,-29.220779220779225,48_26,249.8275881195132,5.496911273085229,1,0.0
132.3529411764706,-29.220779220779225,50_26,252.6195791965973,9.195514762858364,1,0.0
137.6470588235294,-29.220779220779225,52_26,255.63672373090915,12.74152673754873,1,0.0
142.94117647058823,-29.220779220779225,54_26,258.8996520184289,16.11234415113373,1,0.0
148.23529411764707,-29.220779220779225,56_26,262.4281738685012,19.282325064289772,1,0.0
153.52941176470588,-29.220779220779225,58_26,266.2396048434838,22.2227456971789,1,0.0
158.82352941176472,-29.220779220779225,60_26,270.3464825524624,24.902002563102798,1,0.0
164.11764705882354,-29.220779220779225,62_26,274.7536888187048,27.286177698730018,1,0.0
169.41176470588235,-29.220779220779225,64_26,279.4551762377064,29.340086171737806,1,0.0
174.7058823529412,-29.220779220779225,66_26,284.4307657050158,31.028886779998786,1,0.0
180.0,-29.220779220779225,68_26,289.6437753187012,32.32024029061893,1,0.0
185.29411764705884,-29.220779220779225,70_26,295.04041872218255,33.186842795702496,1,0.0
190.58823529411765,-29.220779220779225,72_26,300.5517803389262,33.60897929402616,1,0.0
195.88235294117646,-29.220779220779225,74_26,306.09861537324514,33.576610967517205,1,0.0
201.1764705882353,-29.220779220779225,76_26,311.5983448420629,33.09051802741036,1,0.0
206.47058823529412,-29.220779220779225,78_26,316.9728027427295,32.16220893966274,1,0.0
211.76470588235296,-29.220779220779225,80_26,322.1549922063235,30.81261967190496,1,0.0
217.05882352941177,-29.220779220779225,82_26,327.093500922444,29.06992894985716,1,0.0
222.3529411764706,-29.220779220779225,84_26,331.75407784642823,26.966979830007663,1,0.0
227.64705882352942,-29.220779220779225,86_26,336.1187236881158,24.538782098415734,1,0.0
232.94117647058823,-29.220779220779225,88_26,340.18314633456725,21.82042543697045,1,0.0
238.23529411764704,-29.220779220779225,90_26,343.9535083847415,18.84555067080101,1,0.0
243.5294117647059,-29.220779220779225,92_26,347.44318839544,15.645377106033363,1,0.0
248.82352941176472,-29.220779220779225,94_26,350.6699805603176,12.248196406205249,1,0.0
254.11764705882354,-29.220779220779225,96_26,353.6538997176176,8.67921209326777,1,0.0
259.4117647058824,-29.220779220779225,98_26,356.4155889783221,4.960608800352864,1,0.0
264.7058823529412,-29.220779220779225,100_26,358.9752411824305,1.1117574158098724,1,0.0
270.0,-29.220779220779225,102_26,1.3519173002620388,-2.8505119148782834,0,0.0
275.2941176470588,-29.220779220779225,104_26,3.56314888631693,-6.911614057771475,0,0.0
280.5882352941177,-29.220779220779225,106_26,5.624729112493863,-11.058917902336738,1,0.0
285.88235294117646,-29.220779220779225,108_26,7.550616758565037,-15.281475158178049,1,0.0
291.1764705882353,-29.220779220779225,110_26,9.352894284109446,-19.569775803687264,1,0.0
296.47058823529414,-29.220779220779225,112_26,11.041732244379673,-23.91553198021869,1,0.0
301.7647058823529,-29.220779220779225,114_26,12.625316435854886,-28.311489133165743,1,0.0
307.05882352941177,-29.220779220779225,116_26,14.109689395949017,-32.7512614871874,1,0.0
312.3529411764706,-29.220779220779225,118_26,15.498440186121409,-37.22918788594688,1,0.0
317.64705882352945,-29.220779220779225,120_26,16.792136610278966,-41.74020309204602,1,0.0
322.94117647058823,-29.220779220779225,122_26,17.987311461197276,-46.27971821399661,1,0.0
328.2352941176471,-29.220779220779225,124_26,19.074640659265278,-50.84350096809212,1,0.0
333.5294117647059,-29.220779220779225,126_26,20.03556612238758,-55.4275396947858,1,0.0
338.8235294117647,-29.220779220779225,128_26,20.835695979349705,-60.027858406646395,1,0.0
344.11764705882354,-29.220779220779225,130_26,21.41088862733616,-64.64020566763939,1,0.0
349.4117647058824,-29.220779220779225,132_26,21.63466417586535,-69.25940592966498,1,0.0
354.7058823529412,-29.220779220779225,134_26,21.229807885382918,-73.8776824940349,1,0.0
0.0,-24.545454545454543,0_28,42.64700457585545,-78.14744513963637,1,0.0
5.1063829787234045,-24.545454545454543,2_28,51.52093417553751,-82.56116060216192,1,0.0
10.212765957446809,-24.545454545454543,4_28,79.66177993624072,-86.48665096874004,1,0.0
15.319148936170214,-24.545454545454543,6_28,164.07578795748216,-86.59850122372163,1,0.0
20.425531914893618,-24.545454545454543,8_28,193.84146644944693,-82.71870757692697,1,0.0
25.53191489361702,-24.545454545454543,10_28,202.99522709976293,-78.31146752840301,1,0.0
30.638297872340427,-24.545454545454543,12_28,207.73662645717334,-73.80568614333819,1,0.0
35.74468085106383,-24.545454545454543,14_28,210.92202006161278,-69.27022353562707,1,0.0
40.851063829787236,-24.545454545454543,16_28,213.3961353513759,-64.72632589336204,1,0.0
45.95744680851064,-24.545454545454543,18_28,215.49547901399737,-60.18359423712896,1,0.0
51.06382978723404,-24.545454545454543,20_28,217.38154359609217,-55.64775235950729,1,0.0
56.170212765957444,-24.545454545454543,22_28,219.1427728778326,-51.123019690324256,1,0.0
61.276595744680854,-24.545454545454543,24_28,220.83291221679593,-46.613022074532566,1,0.0
66.38297872340425,-24.545454545454543,26_28,222.48767303065014,-42.121211225005275,1,0.0
71.48936170212767,-24.545454545454543,28_28,224.13280416098019,-37.651094625501855,1,0.0
76.59574468085107,-24.545454545454543,30_28,225.78835653733927,-33.20638672502755,1,0.0
81.70212765957447,-24.545454545454543,32_28,227.47111119536808,-28.791128061446386,1,0.0
86.80851063829786,-24.545454545454543,34_28,229.19606037985338,-24.409794642308576,1,0.0
91.91489361702128,-24.545454545454543,36_28,230.9773746763324,-20.067409913815546,1,0.0
97.02127659574468,-24.545454545454543,38_28,232.8290798335545,-15.769667346596963,1,0.0
102.12765957446808,-24.545454545454543,40_28,234.76556399547403,-11.523069814681053,1,0.0
107.23404255319149,-24.545454545454543,42_28,236.80198159223414,-7.33509117510932,1,0.0
112.34042553191489,-24.545454545454543,44_28,238.95458845846045,-3.2143650908904777,1,0.0
117.4468085106383,-24.545454545454543,46_28,241.24102144618257,0.8290942756324021,1,0.0
122.55319148936171,-24.545454545454543,48_28,243.6805182042038,4.783635989353924,1,0.0
127.6595744680851,-24.545454545454543,50_28,246.29405477680697,8.635678786925803,1,0.0
132.7659574468085,-24.545454545454543,52_28,249.1043573369507,12.369382480696808,1,0.0
137.87234042553192,-24.545454545454543,54_28,252.13571777433137,15.9662936476567,1,0.0
142.97872340425533,-24.545454545454543,56_28,255.41351065183042,19.404986754557704,1,0.0
148.08510638297872,-24.545454545454543,58_28,258.9632742104038,22.660740275849918,1,0.0
153.19148936170214,-24.545454545454543,60_28,262.80919017067305,25.705313811942915,1,0.0
158.29787234042553,-24.545454545454543,62_28,266.97179656592056,28.506926342971635,1,0.0
163.40425531914894,-24.545454545454543,64_28,271.46482989001663,31.030572646331763,1,0.0
168.51063829787233,-24.545454545454543,66_28,276.2912640843766,33.23884131773476,1,0.0
173.61702127659572,-24.545454545454543,68_28,281.43893159853747,35.093389231072834,1,0.0
178.72340425531917,-24.545454545454543,70_28,286.8765552661084,36.55715078973398,1,0.0
183.82978723404256,-24.545454545454543,72_28,292.55144511984724,37.59719096231403,1,0.0
188.93617021276594,-24.545454545454543,74_28,298.3902329054328,38.18786318339519,1,0.0
194.04255319148936,-24.545454545454543,76_28,304.3035167569059,38.31368985128871,1,0.0
199.14893617021278,-24.545454545454543,78_28,310.19411812409004,37.971283792073514,1,0.0
204.25531914893617,-24.545454545454543,80_28,315.96725913750333,37.1697873938909,1,0.0
209.36170212765956,-24.545454545454543,82_28,321.54013579293655,35.929702718948484,1,0.0
214.46808510638297,-24.545454545454543,84_28,326.8486304510824,34.28044435891559,1,0.0
219.5744680851064,-24.545454545454543,86_28,331.8500977802977,32.2572465639294,1,0.0
224.68085106382978,-24.545454545454543,88_28,336.5225357574616,29.898087364170117,1,0.0
229.7872340425532,-24.545454545454543,90_28,340.86133622746155,27.241107963382746,1,0.0
234.8936170212766,-24.545454545454543,92_28,344.87499306767654,24.322745202116952,1,0.0
239.99999999999997,-24.545454545454543,94_28,348.58084274158824,21.176577631396043,1,0.0
245.10638297872342,-24.545454545454543,96_28,352.0014504288527,17.832760878234392,1,0.0
250.21276595744683,-24.545454545454543,98_28,355.161860730397,14.317887118599211,1,0.0
255.3191489361702,-24.545454545454543,100_28,358.0876845287913,10.655114864936966,1,0.0
260.4255319148936,-24.545454545454543,102_28,0.8038789273695507,6.864448877131936,0,0.0
265.531914893617,-24.545454545454543,104_28,3.334049452345727,2.9630866645874585,0,0.0
270.63829787234044,-24.545454545454543,106_28,5.700120356545439,-1.0342211266837675,0,0.0
275.74468085106383,-24.545454545454543,108_28,7.92225176642319,-5.1148265379409015,0,0.0
280.8510638297872,-24.545454545454543,110_28,10.018916725356936,-9.267871298883726,1,0.0
285.95744680851067,-24.545454545454543,112_28,12.007080904353742,-13.484010565470033,1,0.0
291.06382978723406,-24.545454545454543,114_28,13.90245174369237,-17.75517350049281,1,0.0
296.17021276595744,-24.545454545454543,116_28,15.7197832861505,-22.07435788257493,1,0.0
301.27659574468083,-24.545454545454543,118_28,17.47324036689684,-26.435454513628258,1,0.0
306.3829787234043,-24.545454545454543,120_28,19.1768445155143,-30.833096571830463,1,0.0
311.48936170212767,-24.545454545454543,122_28,20.845048965043986,-35.26252871766594,1,0.0
316.59574468085106,-24.545454545454543,124_28,22.49353031000136,-39.719490271996115,1,0.0
321.70212765957444,-24.545454545454543,126_28,24.140356794074364,-44.20010562482175,1,0.0
326.8085106382979,-24.545454545454543,128_28,25.80783499463043,-48.700772287716056,1,0.0
331.9148936170213,-24.545454545454543,130_28,27.525634394707993,-53.21803066324269,1,0.0
337.02127659574467,-24.545454545454543,132_28,29.33646267095003,-57.74838463526692,1,0.0
342.1276595744681,-24.545454545454543,134_28,31.30722617791116,-62.28800442703757,1,0.0
347.23404255319144,-24.545454545454543,136_28,33.55317901835628,-66.83213859752465,1,0.0
352.3404255319149,-24.545454545454543,138_28,36.29700876282031,-71.37372872348882,1,0.0
357.44680851063833,-24.545454545454543,140_28,40.039963574124194,-75.89943303979253,1,0.0
0.0,-19.870129870129876,0_30,61.83993958286011,-76.1663556410114,1,0.0
4.931506849315069,-19.870129870129876,2_30,76.23242680659648,-79.73278241182246,1,0.0
9.863013698630137,-19.870129870129876,4_30,101.57932411974245,-82.24013615636726,1,0.0
14.794520547945206,-19.870129870129876,6_30,137.06751795578063,-82.52853702972058,1,0.0
19.726027397260275,-19.870129870129876,8_30,165.3025662227708,-80.395689144591,1,0.0
24.65753424657534,-19.870129870129876,10_30,181.55240857415964,-76.98338610550643,1,0.0
29.589041095890412,-19.870129870129876,12_30,191.14844805288078,-73.05011897430373,1,0.0
34.52054794520548,-19.870129870129876,14_30,197.46470519594592,-68.88844188041857,1,0.0
39.45205479452055,-19.870129870129876,16_30,202.0446003034462,-64.61430724321121,1,0.0
44.38356164383562,-19.870129870129876,18_30,205.62503457891472,-60.28046397636936,1,0.0
49.31506849315068,-19.870129870129876,20_30,208.59057858943675,-55.9143106200975,1,0.0
54.24657534246575,-19.870129870129876,22_30,211.1594008608998,-51.53183211946609,1,0.0
59.178082191780824,-19.870129870129876,24_30,213.46449806334087,-47.14338787397768,1,0.0
64.10958904109589,-19.870129870129876,26_30,215.59217455644634,-42.75638673409351,1,0.0
69.04109589041096,-19.870129870129876,28_30,217.60167869831372,-38.37664350502009,1,0.0
73.97260273972603,-19.870129870129876,30_30,219.53589654548685,-34.00912790212203,1,0.0
78.9041095890411,-19.870129870129876,32_30,221.42751761407467,-29.65841485101969,1,0.0
83.83561643835617,-19.870129870129876,34_30,223.30277834815865,-25.328981609645627,1,0.0
88.76712328767124,-19.870129870129876,36_30,225.18384900307674,-21.02542548745744,1,0.0
93.6986301369863,-19.870129870129876,38_30,227.09043204871824,-16.75264246323767,1,0.0
98.63013698630137,-19.870129870129876,40_30,229.04088892002116,-12.515990629984826,1,0.0
103.56164383561644,-19.870129870129876,42_30,231.05307861565404,-8.32145415963036,1,0.0
108.4931506849315,-19.870129870129876,44_30,233.14501726215812,-4.175819320593375,1,0.0
113.42465753424658,-19.870129870129876,46_30,235.3354235980798,-0.08687201946025688,1,0.0
118.35616438356165,-19.870129870129876,48_30,237.64418646957432,3.9363747046908495,1,0.0
123.28767123287672,-19.870129870129876,50_30,240.09276837659039,7.883415560420388,1,0.0
128.21917808219177,-19.870129870129876,52_30,242.704538329076,11.741943745950993,1,0.0
133.15068493150685,-19.870129870129876,54_30,245.50500348128205,15.497493482498848,1,0.0
138.08219178082192,-19.870129870129876,56_30,248.5218784703037,19.13303526446761,1,0.0
143.013698630137,-19.870129870129876,58_30,251.78489105750575,22.62853417320905,1,0.0
147.94520547945206,-19.870129870129876,60_30,255.32517162029058,25.96049803460518,1,0.0
152.87671232876713,-19.870129870129876,62_30,259.17401685513374,29.101568753191188,1,0.0
157.8082191780822,-19.870129870129876,64_30,263.36077124882837,32.02024944400994,1,0.0
162.73972602739727,-19.870129870129876,66_30,267.9095711138457,34.680911495614886,1,0.0
167.67123287671234,-19.870129870129876,68_30,272.8348116187685,37.044280668085165,1,0.0
172.6027397260274,-19.870129870129876,70_30,278.13551414461006,39.0686355328386,1,0.0
177.53424657534248,-19.870129870129876,72_30,283.7893472153382,40.71192054247329,1,0.0
